C001	C002	C003	C004	C005	C006	C007	C008	C009	C010	C011	C012	C013	C014	C015	C016	C017	C018	C019	C020	C021	C022	C023	C024	C025	PH001	PH002	PH003	PH004	PH005	PH006	PH007	PH008	PH010	PH011	PH012	PH013	PH014	PH015	PH016	PH017	PH018	PH019	PH020	PH021	PH022	PH023	PH024	PH025	PH026	PH027	PH028	PH029	PH030	PH031	PH032	PH033	PH034	PH035	PT001	PT002	PT003	PT004	PT005	PT006	PT007	PT008	PT009	PT010	PT011	PT012	PT013	PT014	PT015	PT016	PT017	PT018	PT019	PT020	PT021	PT022	PT023	PT024	PT025	PT026	PT027	PT028	PT029	PT030	PT031	PT032	PT033	PT034	PT035	VH001	VH003	VH004	VH005	VH006	VH007	VH009	VH010	VH011	VH012	VH013	VH014	VH015	VH016	VH017	VH018	VT001	VT003	VT004	VT005	VT006	VT007	VT009	VT010	VT011	VT012	VT013	VT014	VT015	VT016	VT017	VT018
DEFB1	0.532938153006415	2.76999173223711	3.08477335810964	3.25997782190166	2.67246149253349	2.50864782480314	2.76707273427286	-0.136630754979387	0.266921482007645	-0.90664763554254	0.0782858727752668	0.205599619136806	-0.625447405469135	-1.01264707520829	-0.172254362951507	NA	-0.033260154920327	0.205892318642669	-0.850875384384676	0.297873925802351	-0.035011499738901	-0.110933250156766	0.702009677671065	-0.00785549859049166	0.133474906861669	-1.08068352304146	-0.395054874500492	-0.795102015509563	-0.602962995123359	-0.257811961212676	0.123254670243707	0.178152169732538	0.77705494414318	0.10865462102236	0.209980265895944	-1.75463168664041	-0.265988077889617	-0.306139327160667	NA	-0.209339508180603	-1.60833767852174	-0.0487367389211073	0.0686495727477509	-0.943441723665999	-0.593618662865363	-1.44072672968827	-0.385127130647187	-0.776998711935498	-0.60091813051986	-0.739329537866814	-0.811747207812496	-0.269200601117995	-0.436227859878071	0.531332283889458	-0.411991354883943	0.344886469543561	0.437599065619422	0.231004526139783	0.673100744592699	-0.92037259881866	-6.20362658946552	-0.620191042065419	-0.148310478140241	-0.542517376678305	-0.398558685809391	0.442416179593462	0.949630043381386	NA	0.268089453178889	-0.0145724900736794	-0.0986689740928458	0.540822538665804	NA	-0.0151556231908972	-0.183642664090635	-0.470100263688802	0.368539005986205	-0.183351376010114	-0.514777617331454	0.0955137969845037	-0.6055904358879	-0.045816617685601	-0.260148392374786	0.313641784975462	0.595134677212711	-0.729693082094035	0.367371904317501	-0.38775484988982	0.381680108502152	-0.619315506955328	-0.367315115153644	0.375839866031143	-0.0861129540407379	0.336125548880871	0.107778046969355	1.12775404973218	-0.323805960217925	0.668720845766025	0.223120258947716	-0.0551611949356017	0.376131757567626	0.219908127889742	-0.680636219697652	0.304005800986985	0.367080211922443	0.315686532870528	-0.653188029939911	0.0102488397085657	0.0914258062598644	0.592507620634863	0.0482094236359552	0.199098005635617	-0.132250261745984	-0.167290538266944	0.0756572305555381	-0.0294643052738477	0.378175095210094	0.342258601478602	-0.654939101785295	0.897945584658814	0.381387269721824	-0.301613458142165	-0.346874207642847	-0.0720972930666395	NA	0.527098092583196
EOMES	-1.02291870437751	NA	-1.52679558242586	-1.92128138632011	NA	NA	NA	0.0296820642484923	0.588389837253245	NA	NA	-0.134949368967194	0.108169552278027	NA	NA	NA	-1.62333183092364	-0.467493425148455	-2.53605079384329	NA	-0.0565982820376648	NA	-1.62934704119241	NA	NA	NA	-1.14817038368617	-1.70687789588576	-0.313253773634076	-0.623647386555859	-1.28518072455299	0.324213507184743	-2.76235091176679	-0.854732757601601	1.46131906055035	NA	-0.191557911911456	0.67002211393266	NA	-0.114165023149091	-0.467903410863964	-0.865124278497749	1.38337874175182	NA	2.33971736810586	1.16131722932988	0.310403352218054	0.352108184149109	0.802246419261757	1.55074419548638	0.868153448665972	0.58756986582223	-0.328568774388605	1.72645150234472	0.757396798680825	0.657304993402165	1.0036599869656	0.22166074439238	0.260084125768384	-0.705825528440463	-1.29502664104911	-0.453272762855931	-0.263755822641237	0.527814708591952	NA	-0.242287384881796	-1.92606637863719	NA	-0.167492897953792	0.807716025130495	-0.0233719651355451	0.827952940912435	NA	NA	-1.04001187473022	NA	NA	0.824944814167725	-0.342105605544953	1.49522920858864	-0.187729292125405	-0.282624815345665	0.222208435233709	-0.179525404932622	NA	-0.161748925054066	-0.226835461416937	0.716649382501447	NA	2.07225958748231	-0.177337771229261	0.78884625001058	0.706803726810491	-0.438232129132392	-0.39256200023953	0.327496017336031	1.57781889780785	NA	1.36532946511532	0.979321127100944	-0.673146106069919	0.164231439694801	0.216738849257607	0.334606056699041	-0.877840653743133	0.163821468529719	0.251743038277453	-1.70605706108653	NA	NA	NA	NA	0.895500961176598	-0.73330971562905	-0.122916607829626	1.23652352965886	NA	NA	0.42676731403925	0.221661273303687	-0.0693153765803467	1.46897604032788	-0.884404002382059	-0.631851817150439	NA	NA
FOXP3	-0.285850591875947	NA	-1.35906646228979	-2.88886799229961	-2.2179899465279	-2.16658099864166	-1.7907594292539	-1.00583722150846	-0.270698737341392	-0.37730275720435	NA	-0.823337220555474	-0.515294669467894	-0.235660356168235	-0.287067709797182	NA	0.369739950973147	-0.236877512324176	-1.37462313343236	-0.0358446334136736	0.0650787265298914	0.164378024241408	0.914667829935689	0.248930829837922	1.72096579307422	-0.21793771425012	-0.167610990411903	-0.641379134209707	0.4170894687735	0.965534873657636	0.0366690304897443	0.498260970728538	0.251501130975994	1.1949785027276	1.45743077905794	NA	1.80430145229274	0.772483821703736	NA	0.0986290090253915	0.132450234324119	0.655461882616117	1.50910987530968	0.605135685093778	-0.0926635462875619	2.17362920189756	2.05444261183569	2.17741664802971	1.2133774515955	1.5597054806187	1.90441148198546	0.746644413459625	1.36083752373557	2.37452712678174	1.11921824666696	2.00046416071729	1.89047808185959	1.33567492416638	1.89034235651349	-0.0247506343209619	-0.542350729176778	-0.432769795155675	-0.819414817673283	0.270711871525052	-1.59324472180953	-0.862976112392522	-0.153270906484231	NA	-0.705774994531644	-0.285174243673394	-0.708887159439256	0.258535673731478	NA	-0.150565143675503	-0.439263519462634	-0.786404294712882	NA	-0.900449579143328	-0.405984177169378	-1.1151472908257	-0.77030550816822	-0.798310088977605	0.0242229619030103	-0.962004772799547	0.164511670358331	0.210915766279597	-0.965792145782457	0.464439754702811	-0.753124448283345	0.489061489685333	-1.13516976746159	NA	-0.421947038547712	0.599453998571623	-0.904643915952386	0.277746430166098	0.651674446783072	0.0589901190457573	0.276393308895306	0.261647840109473	-0.36296347384465	-0.101863028445785	-0.318318677650965	-0.447922127215987	-1.14139201021252	-1.52343730568241	-0.0114927750238671	0.697941235440953	-1.09661305123047	0.745832624597484	-0.466320049310561	-0.607359759284271	0.496772376878216	-0.55560813238428	-0.0980755380185252	-0.0972635291250717	-0.310472306175227	-1.36988862604142	-0.38704329083408	0.204692706205228	-0.0332735554513539	0.672237285619739	-0.392184439933171	-0.97336807129987	NA	-0.58591283168524
IFIH1	-1.37824611303355	-0.486538430979023	0.0722951464485756	-0.187487007484138	-0.14813199134559	-0.552713842440313	-0.113406023901027	-0.65824267478457	-1.31963486512314	NA	-1.02058583192157	-0.606480701179698	-1.077292825894	-0.875855545243235	-0.130640136202007	NA	-1.08999376329517	-1.42126536314846	-2.46602364385099	-0.63398733571179	0.04581403582716	-0.416167153426766	-0.306620687051532	-0.306743714287352	-0.947212643719327	-1.88677707908425	-0.0645437751450745	0.0373127059389094	-0.6424647639255	NA	-1.23588778004277	0.475803842038646	1.20881217257226	0.883753291776151	0.515498919863775	NA	0.317494469057576	-0.779326357954556	NA	-1.86376499613175	0.384501919115438	1.57832693481852	NA	0.163156931877811	0.453287723406401	1.34598028951428	1.82266212397951	1.67884126287566	0.317112929717276	0.326631445238891	1.4624011072911	1.23905761648672	1.78524663522058	1.87665256927022	1.16913245693949	1.54559574202517	2.77542006130547	2.00055119960377	1.67638163307683	-1.74523710535972	0.170239815912218	2.08760356185333	-1.33774544644495	-0.172431777598046	-1.95976848765252	-0.0201974712835013	1.1963835211121	NA	-0.323629495263534	-0.476921458011123	0.283190497954243	-0.864046508840709	NA	-0.214471582842138	-1.03260670105478	-1.12506066773376	NA	-0.397403351198311	-0.816035877929555	0.156977792356183	-0.414420323905134	NA	0.0081992407546743	0.159759870478349	NA	0.286541955992248	1.01510780392601	0.639591490799331	-1.26242858577281	0.0295600297696568	0.102289487548119	0.415509548870178	NA	1.53305112687387	0.98597458457323	0.0194589715533854	-0.211170447894892	-0.677348889218595	0.430134382938675	0.66212475433199	0.812628426917772	0.635458048616678	-0.388165641654725	-0.817353003860353	NA	0.167615977787485	0.878374041935514	-0.637251429816422	-0.961042027170617	1.12078575347514	-1.07705241125402	-0.938624931398091	-0.832671792607384	-1.51967617676032	-0.665167829368256	0.412616365945394	0.51725727908933	0.255958234303002	-0.368002705855967	0.363471849896279	0.104277630356615	0.936221100980008	0.13627085684454	-0.283551021725639	-0.603474363450422	1.0786333902017
IFNAR1	0.748357590350979	-1.03351358410434	-1.35563921190904	-1.68223134241738	-2.50368052963999	-2.56026189010468	-2.60642099321932	0.463953274342561	0.637920469228025	-0.0974096531517896	0.448070514381387	0.418289387613986	0.63965781528444	0.774167429472663	1.07643979728809	NA	0.666460735522155	0.270380026822034	-0.052242484917089	0.817844438778863	1.29532883167413	1.57476873403964	1.88299761854929	1.66957015294637	2.22547249719195	-2.36569645701736	-1.28416548002698	-1.94578910917234	-2.99307403189105	0.861524048320816	-2.00783408618063	0.55577641105437	-1.05038740469288	-0.258225331015246	-0.471156360148118	-3.50182410432152	0.0753175767494644	-1.22733265972231	NA	-0.336646786502708	-1.27225313744732	0.296188832802932	1.03028069299018	0.167139731574864	-0.819589095040674	-0.439391170476469	-0.105848498714399	-0.119746914283109	0.360217842713588	-0.326224727731209	0.432185867090454	0.675891688460673	0.521032597016376	0.801715044908554	0.545353216019636	0.494229748203857	1.85396144523015	-0.181292767379798	0.285766588651053	-1.65145855671392	0.494229748203857	0.470903038787237	-0.857807207825072	0.462960168957088	-1.54524212311915	0.675891688460673	-0.986359489398719	NA	-0.295946572167005	-0.426485848603285	-0.494980468732826	0.792035529510064	NA	0.736943321912676	-0.524761493205573	-0.22447364800983	0.493733587156915	-0.0859933595155739	-0.226957594897311	0.494230706673028	-0.124212463508922	-0.175832306147696	0.18203017798807	0.346319329790493	NA	0.0822662698541156	0.550317818804096	0.359224787726974	-0.905952565991094	0.574638568435734	0.265415593903249	0.0564563333240322	0.422756822164688	0.409355266597732	0.0261781290803585	0.382554351069181	-0.624526615474627	0.229678599720778	0.07730178741486	0.0941777038417598	0.721554728464716	0.734460136489549	-0.72975128309695	0.117010156669669	0.589032003617281	0.047025329475632	1.10473101384242	0.477851833245892	-0.0984036221350649	0.365180518214876	-0.321262212157433	0.0707173447772143	-0.4130852120413	0.350290762048091	0.0827612983213302	0.467922857681582	1.09579694853876	0.976179740937237	-0.388265634691068	1.00943437380654	1.26356230935961	0.0455371807740802	0.267401636177019	-0.227948973539647	NA	0.895274915107141
IFNG	-0.450765923087913	-1.62139728589372	-1.17667211658508	-1.06800147891329	-1.10099736162791	-1.59127021243436	-1.22159235831421	-1.86160242857611	0.00651121458560826	-0.974573380547542	-0.806994459599794	-2.0569768392307	-0.6222004248169	NA	NA	NA	NA	-1.00954145650364	NA	NA	-0.404321066635896	-1.74791039897606	NA	-0.836493218643725	-0.0365266372897982	0.294147821087869	0.427206745502862	1.04677308062192	0.0733993064734357	0.788545963651224	0.555602718664456	0.86260702407601	-0.310713760524692	0.958904429957146	1.1545469384562	NA	0.512654818292033	0.266621744232659	NA	-0.711503915133934	0.401742622755289	0.88035963990104	0.270835777658204	0.647237849912984	1.65809056638418	0.729547758163838	0.34364157526711	0.372153907826274	-0.112021680721998	1.24976813208046	1.24134005968332	0.781104149744395	0.672343178989973	1.04919382813062	0.935232910761837	0.650465628849902	0.659342109408156	0.473472382071219	0.715022580700108	-0.749341479318732	-0.224997192633318	1.10810259281483	-1.61314844109725	0.439400961973195	-1.21594420746213	0.0540321184410616	NA	NA	-0.403872826475159	-0.0877237252949425	NA	-0.188055763739394	NA	NA	-0.294216068899405	-0.323983667832161	NA	-0.708814331522189	0.237839718877112	1.40488417464848	-0.436420484040232	NA	-0.787179027783637	-1.87424472471079	NA	0.887174676452658	-0.949467535185405	0.553630891369742	-0.946867398788204	-0.167074683124156	0.461457392973584	0.656025059597035	-0.57701119196749	-0.869489123171303	-0.313673219834894	1.44128758409408	0.815444578011542	1.70525267037754	-1.01007980598757	2.13814207275235	1.35736293329558	1.39089667487568	-0.907685309358221	-1.06351823695172	NA	0.743535255534961	-0.96013747646001	-0.0286365829734948	0.64302381485243	1.33109263685074	-0.271442046940239	0.115313346790848	NA	-1.06127637688918	-1.76611174805009	1.38300662530333	-0.664611157010841	0.327860788288654	0.732237859796302	-1.56741961242922	0.445497723120446	2.57067302240144	NA	-1.86707178739531	NA	NA
IFNGR	0.20349726980128	-1.732879025054	-1.81821789110096	-1.76898642914905	-2.82088158551945	-2.50923439602433	-1.9709974894788	-0.617617222580365	0.321583935566615	0.280326948488667	-0.145492078622283	0.622463660536571	-0.463407654009852	0.120696664154823	-0.132407258567056	NA	0.307416566627008	-0.541903483441805	-0.340006522810437	0.0523400915083174	1.35694507043612	0.8347690164841	1.3019316606236	-0.407459829337135	1.1089028727655	-0.23142006223788	-0.822600643414765	-0.469858543667979	-1.71582746663581	1.7779558218797	-0.79016644282231	0.993765973480593	0.00813595279363152	1.54060428954014	0.236041722654855	-4.12741495397008	0.393061872564359	-0.661247127228294	NA	NA	-0.120898704777973	1.17334469730962	1.36602579762444	0.451226973509463	0.27185079257612	0.358715004832071	1.54198189522023	0.787063558993125	0.368245135817346	0.831286091770521	1.20368782326464	1.33822538234174	1.76282558952489	1.70049898731398	1.45699654383732	1.82050634209264	2.47910705899397	0.621668587536066	1.85918916701171	-0.865135324961794	-0.0191342897264016	0.136365124333445	-0.452116931096363	0.7620139956826	-0.545753342702756	0.901922278995425	-1.03941616286456	NA	-0.408531120846526	-0.956495287127995	-0.56370076280332	0.380242862190271	NA	0.529867985166786	-1.23737060315607	-0.0883053550128989	0.164972533064261	-0.24573794693111	-0.223643100536059	-0.228336385519344	-0.689745412249966	-0.288021018695802	0.161404932539024	0.439876026588133	NA	-0.497073213623712	-0.377387335721266	0.383154617879762	-0.815733188544929	0.768253526512993	-0.138143898678999	0.577075870457707	0.643281890825623	1.31739077100162	0.333342186987937	-0.628742079638811	-1.3365013314733	-0.179460357967801	-0.0433262798671484	-0.177122849470365	-0.444804319183979	-0.406681603665319	-0.644096131891261	-0.0343638386211298	0.0363650029690399	-0.797045620960525	0.728489560873453	0.486470940757988	-1.15441894445236	-0.109392358412642	0.05442072338893	-0.518498746157984	-0.951014330691048	-0.119038778446341	-0.47174945159602	-0.199442761285648	0.286911956187145	0.617154092630724	-0.759341202836385	0.507661131178652	0.47167348009898	-0.217559966369795	-0.688100129575453	-0.319310722341236	NA	0.547520986368781
IL10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25194711090706	NA	NA	NA	NA	-1.08149917619564	NA	NA	NA	0.980831939956574	-1.57899463198669	0.343915346668883	0.464119614893873	NA	-0.50047192177255	-0.925997342744123	0.0986003914270745	-0.302414628853357	0.0485962865683786	NA	NA	-1.23092502449139	NA	NA	-0.655387288943723	2.21054326350426	0.587857641675447	NA	NA	0.355680578374624	0.287831890457659	NA	NA	1.39674799123766	0.954947382942734	NA	1.59461004474465	1.05358442851233	1.19535965961134	1.50440644412994	NA	NA	1.54048758515833	NA	NA	NA	NA	-0.452229833907933	NA	NA	NA	NA	NA	-0.177308056077022	NA	NA	NA	NA	NA	NA	NA	-0.284375554426608	NA	NA	NA	NA	-0.357713013175263	NA	NA	NA	NA	0.322147274273348	-0.85089225667345	-0.423209477599179	NA	-0.595968679784885	NA	-1.11228790787014	0.213314392732922	NA	-0.555966293550394	NA	NA	NA	NA	NA	-1.97746031925255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.560082778168703	NA	-1.78234508230351	NA	NA	NA	NA	NA
IL17A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0366292657781	0.0402958020852897	-0.622118397009192	-0.215342643769225	-0.258533157266227	-0.240717778374245	0.431829356832549	-3.59318768718228	-1.38847197113655	0.823687020197043	0.160245407384418	NA	NA	NA	NA	-1.64613650143157	-0.204003790726004	NA	-0.161044616311521	-0.154555699996104	0.299550762808174	0.416448360299748	0.844668934285418	0.395169092044838	-0.355441446167197	1.11508899203615	0.543529641089504	0.148266773230786	0.568756111825731	1.42438670178007	0.282278763777558	1.43453673661356	0.668910890507031	0.278533608350349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IL17F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.426568967823201	NA	-0.0785336665308873	NA	NA	0.263864037028477	NA	NA	0.420290979747721	NA	NA	NA	NA	NA	-0.856647841084892	0.492047973295571	NA	-0.777387348494652	NA	-0.622555429417632	NA	0.601045665160956	-0.292154695423074	-0.950343379146028	1.27951041191237	0.277855303907865	NA	0.908717133184249	1.05502647880561	1.00109497089174	1.56543349854484	NA	0.380479380305452	-0.497135890524588	NA	NA	NA	NA	NA	NA	NA	-2.88809850100715	NA	NA	NA	-1.15000436200089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.294064248668157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IL1b	-0.654215543892116	-1.49892037935166	0.935338510465336	-0.0628716110850574	-2.05810827997507	-1.24132798951123	-0.412871270069131	-1.12040266634346	NA	0.303714332344252	-1.58049644048345	-0.490893899268808	NA	0.145300510810332	-0.307262574292439	NA	NA	-0.817791271871117	NA	-1.51457556377347	-0.37538363608896	0.708211444942619	1.21848671483764	-0.0369774041969773	1.17871358185737	0.697040916211309	-0.308108028662177	1.29202419290387	0.859347510929086	2.21889712834352	NA	-0.121176173551965	1.81964664562618	0.798250013557937	0.679100895195316	NA	1.52854471408461	0.268426479057679	NA	NA	2.03746579801967	0.715488716618137	NA	-0.0608411514548989	2.02951142955414	0.880333569407087	NA	1.5630702434773	0.440633989430416	1.53497541818942	0.727927566217757	0.681808788654835	1.24810456121819	1.42048122388427	1.18954564361018	1.16195811381473	1.45094531546991	0.613095388779291	0.597947354901822	-0.601241731412004	-0.553429811733187	-0.0158210595901579	-1.80542421092869	-0.415071701949609	NA	NA	1.75177965482452	NA	-1.26883068626597	-0.988475918049625	-0.224078409426998	-0.395777814560022	NA	-0.00346646551577537	-1.23303490852439	-1.93007285409889	NA	-0.743069403798624	-0.950902739546236	NA	NA	-0.895306578220777	0.00618072201586557	-0.947264338451445	NA	NA	-1.28567024683246	0.749845578240322	NA	-0.408301888197422	-1.01487824829199	-0.969858161781491	NA	NA	NA	NA	-1.28059340800906	NA	0.0718477526467851	-0.631451935881522	0.0927497228688218	-0.841316750476357	-0.371406636212106	0.0239514351895446	-0.568323292008601	-0.639830178881812	1.39568632591215	1.23473375610141	NA	-1.37570950749717	0.145469155046395	0.366458900323164	-0.726314221007606	-0.220862238784947	-1.24183638940621	-0.847155724012246	-0.15544878327349	-0.90689948708905	-0.0984125718333019	0.0239514351895446	0.436233439923657	-0.348727590585606	0.619188113413536	-0.295922928103081	NA	NA
IL1F6	-0.382455581096478	-1.50112585526273	-1.52514448148607	-1.5401234364338	-0.894980479205293	-1.57343965174443	-1.61088757309717	-1.1977947980308	-0.685269903054638	-0.510683601476458	-0.83880840385692	-0.537026824736234	-0.361407557934033	-0.607145627340728	-0.674035924704804	NA	-0.89562604566633	-0.785734781533842	-0.55872090025731	-0.172487365088275	-0.452186953032371	-0.608565536696285	-0.768947733242281	-1.04206200303067	-0.662155412034966	-2.21717702080519	1.17306772478864	1.39543294399511	1.16686922509307	1.53463681646231	1.4098954121025	1.11198812528111	1.51565475010273	1.83293202520453	1.58564423880771	NA	1.5776382692607	1.14239886402757	NA	0.905764398775231	1.4993839500952	1.65563323491342	1.39775702732523	1.34623311465095	1.29406414323976	1.42590784379577	1.87554530978246	1.76345878052879	1.15021136521342	1.53721951440632	1.70367028369362	1.26475153140379	1.46193581510564	1.48227413039033	1.50700273662027	1.64853118501686	1.50952090406062	1.64543224304361	1.69953811476299	0.783605446059791	-0.0569142160357996	-0.432946268416116	-0.147694103000503	-0.0131383971935415	0.517206532296081	-0.0225652693191255	1.42177592116478	NA	-0.166159925330842	-0.470394896004935	-0.239506970622956	-0.387750039594546	NA	0.0737674428551551	-0.509909238609619	0.420357329792926	NA	-0.816984782942705	-0.500611673790977	0.10320936199807	-0.470782079026866	-0.204770101985456	-0.140075070175797	-0.597847813016431	NA	0.0345112222650907	-0.305363797798045	0.728724715697279	-0.815176697342195	0.00978212343588834	-0.431526104736436	-0.65124372604579	0.25222778221205	-0.26649549912881	-0.485503430952892	-0.356500257555567	-0.776824667499457	-0.76694618941151	-0.757584270157969	-0.178298544345993	-0.742217765364996	-0.438693054885695	-0.506810014514122	-0.31853539755957	-0.609082417978676	-0.931783078415493	-0.739247463700088	-0.68681989040231	-0.714324819085415	-0.114442431766926	-1.49098909096068	-0.972106951462145	-0.618380123722049	-0.807816322326283	-0.605079389531591	-0.625740505943043	-0.651696029064435	-0.985372666184012	-0.496866668832368	NA	-0.691726901106992	-0.687207348316953	-0.496737659627452	-0.557817015986679	NA	-0.502161412100389
IL1RN	-0.328037421899343	-2.36215375819815	-2.03014064157642	-3.06498364164405	-2.71859956725076	-2.3855077286349	-2.25004411223393	-1.05153032684983	0.0761984837096385	-0.386606765685435	-0.854083386176487	-0.323007646940531	-0.326241121815924	-0.984876933028293	-0.595013483928071	NA	-0.541114813624532	-0.863066938336926	-1.00463904136364	-0.0430969621524481	0.0894929111319382	0.183276215820737	0.0873381627229067	-0.638849858166983	0.0754788799296793	1.28567209132018	0.790168783502676	0.400665145258176	-0.197963816586768	1.6608032531116	0.244360094724207	0.907307447868105	2.41968865135625	0.859158178247625	0.768789973218126	NA	1.57744138191358	0.569725588739861	NA	0.574216345115751	0.841191725993679	1.01510341999146	1.17787611919682	0.135845190370657	0.552298849671114	0.503429962470374	1.71506036261334	1.56701994865119	0.70788428262482	0.909103065068382	1.3374132806913	0.749565903573908	-0.699216183520509	0.950605466972482	1.22530645658711	1.40245163224555	2.37890552435737	2.17570950694328	2.43873178858028	1.05750397317074	-0.329835108870442	-0.0901668164382928	-0.0010562287990664	0.475403256444327	-0.210539647814453	0.603680230252097	2.03988614344379	NA	-0.303963143484731	0.182557280880837	-0.0919638043387255	0.3877298479154	NA	-0.225989494587697	-0.161672131313864	0.189384738342357	NA	-0.460986440898814	-1.01254521681864	0.210943795697017	0.166388501877403	0.173933520868963	0.340657948615089	-0.65466020435082	NA	-0.133286301847762	-0.239643724160668	0.260529559077716	-0.624476701634208	0.175729823419317	-0.790484253200377	-0.0675303887634687	0.596135211260538	0.608352261723205	0.028049152907807	-1.16848855077206	-0.837914124248965	-0.490091830081104	-0.299292350819916	-0.834321156127676	-0.328757095645749	-0.399901851204229	-0.761737980339421	-1.2037032339123	-0.458471184804634	-1.20873283918622	-0.61405734685738	0.293587512872471	-0.690233234160313	0.337783490533517	-0.365587548485752	0.882417508834857	-0.418946253415797	-0.660049716971045	-0.211618417734092	-0.388044643776347	0.0661362290939067	-0.199400733773796	-0.717181808402848	0.227113834966797	-0.154486376571313	-1.27628504678475	-0.744131223504903	-0.471407120935232	NA	0.293227528959518
IL20RA	0.347207990200169	-0.304421705865147	0.315827974603011	-0.689179502551784	-1.4510641066586	-1.01654944024309	-5.10442944163241	-0.128863278117462	-0.00503906011253888	0.594573345886478	-0.345413734694841	0.230734304685404	0.658463017407658	-4.82144484228112	0.364169997959791	NA	0.916288020964801	0.623408272254276	-0.18483840479356	0.705957395769851	0.97000167571455	1.3358190800123	1.91620802146005	0.739316318957687	1.72057740759345	-0.888485273631276	-0.581470174759931	-1.7996362709388	-1.87144346638003	1.31942184092345	-1.19493508018137	0.506369180876185	-0.185120966910362	-0.101016680009519	-0.729889241696411	-3.27477791858595	-0.100027745341125	-0.653983893216505	NA	0.169670597377589	-0.818940406025046	NA	0.301834311750311	-0.74826545697448	-1.10757983437063	NA	NA	-0.555744916104726	0.280490623270919	-0.429376703789942	NA	0.0664847129941695	0.559517991499466	0.555700773549616	0.135887619241157	-0.384992476315027	1.52706733851229	-0.280674851174218	0.541141822326341	0.142249069746907	0.730834588941155	-0.689179563363403	0.198506093839523	0.458874643746159	-0.822049919659997	0.661290483253576	-0.0188914993064897	NA	-0.421178218573025	-0.448318170552245	0.26381061288047	0.720092190020563	NA	-0.0270896527564402	-0.442946377227343	-0.130559032366719	NA	-0.599138619090242	-0.195299094340229	0.21744751904938	-0.553764947184903	-0.0429214015747912	0.422971892219588	0.162885684324315	NA	-0.437998910533058	0.196810761202484	-0.128014609270457	-0.381598868964292	0.800380225315073	-0.22809247129588	0.590332424626649	-0.185686407870801	0.326287634563388	0.3130003782111	0.262114862009308	-0.283501258319583	0.27116123555488	0.526158027689739	-0.11868619390769	0.721223013889514	0.453786619939211	NA	0.208118173090857	0.515981506507387	0.342684554223027	1.08223442752826	1.12435716139746	-0.322374091574075	0.12585150598033	0.946819828301977	0.867870430253248	-0.466693482638801	0.115391846173491	0.478664736757099	0.528136917054093	1.16421849752904	0.408554677472054	-0.407890016173902	1.20210087586913	0.974242060659996	0.320633914809953	0.201615799324211	0.155535722521422	NA	0.504107447633287
IL22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.944364133550687	-0.626128630053161	NA	0.276973940503111	-1.13438288750405	NA	NA	-2.19078085212698	-1.70051109314942	NA	NA	NA	NA	NA	NA	0.201801078279396	NA	-0.258534072732615	1.22643440929848	0.510906011614812	1.03165759683623	NA	0.440553701253561	NA	0.930866757493501	0.242675004264256	NA	1.06821424145129	NA	0.204175578997668	0.917585859394835	0.652682194302188	-1.37174243366239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.521917729089986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
